gene,baseMean,log2FoldChange,stat,pvalue,padj
gene_523,963.4259206168656,-0.4692483963504248,-4.1216183117418055,0.030894732114836752,0.07638550013763071
gene_524,951.1837409045988,-0.29325701336467014,-2.2133436948514196,0.0952297989217611,0.14439696576461122
gene_525,935.8647784777373,-0.13564915167746427,-1.1765682324516837,0.3136999006200071,0.3393184430719384
gene_526,983.2226992138446,-0.22098704795249582,-1.4024727869359217,0.2369760291222186,0.27129482441009567
gene_527,1957.6924985452588,1.493161758389624,12.699038777077018,0.0015560834548495484,0.012913555641904967
gene_528,919.9704810872909,-0.17038885076216184,-2.9150441105313694,0.043584243093282626,0.0908005064443388
gene_529,943.4660767556953,-0.5431785477606504,-4.145328846141634,0.026604726488863258,0.07210617941140512
gene_530,937.2588610652117,-0.4273815094429232,-4.1715013355106265,0.017896340642102396,0.05887515860523485
gene_531,904.9905112098495,-0.2369570449945387,-1.9021497706716741,0.19717785814733954,0.23529577344551258
gene_532,829.8125958367866,-0.22749317833980026,-1.4623864705215237,0.2760454942301179,0.30435004876528987
gene_533,912.7659070995226,-0.38135829781590036,-6.001533387779768,0.004415571448944517,0.025671927028747193
gene_534,971.9520388008292,-0.22630577759867995,-1.9819117509386432,0.17655468978168387,0.21743188396759097
gene_535,900.2473663480969,-0.25098780917695096,-1.650453768202419,0.18048083815430263,0.22078780023041605
gene_536,860.9338902744481,0.007553625337432449,0.12990951317097293,0.9065594693199741,0.9102002704015805
gene_537,974.3452113452446,-0.399234513152036,-7.565123690790359,0.001722503573874505,0.013725128078681315
gene_538,997.4049974731789,-0.3464405786501818,-4.4279897423742485,0.014479274474166503,0.05265190717878728
gene_539,912.3498098845745,-0.19575414312010242,-1.47703110703403,0.2263822765385294,0.26247220468235294
gene_540,869.5651220992991,-0.37956121884293675,-9.104562706598248,0.0008132857168116041,0.008640298059310457
gene_541,928.4846854085566,-0.13785854424018526,-1.0166285303869647,0.38279926673307857,0.4021000700977716
gene_542,969.8614181983728,-0.17647001171656515,-0.8460326204545185,0.4470956430326733,0.4616372153150989
gene_543,985.3536437085023,-0.27101936937067955,-2.551135183499487,0.0799895730686483,0.12922386602366445
gene_544,872.807127728086,-0.5074583230835187,-4.450486464070913,0.01179192001501188,0.047740480952459294
gene_545,831.9376654062999,-0.3360130345586651,-1.8413352852878608,0.19445760846140323,0.23288336342683022
gene_546,686.9881254369841,-2.2403953331859268,-13.879172577215451,0.00015625535972527818,0.003251444018002204
gene_547,965.367421761807,-0.5439021008148351,-3.3219872036799973,0.03508968341551012,0.08085180510486203
gene_548,962.890064652059,-0.37421312096624143,-4.520000710249126,0.014397107071731231,0.05244847749264565
gene_549,915.9352641667372,-0.2158760249743878,-1.430782727833816,0.22581309990464715,0.26211619257649116
gene_550,911.1676833335216,-0.42181908181653494,-4.515996976631368,0.028119263808238537,0.07312618669210885
gene_551,914.3903071243991,-0.3812820261171367,-2.048697566716763,0.11548969459197132,0.16463249407266048
gene_552,888.9748812698078,-0.3424322012268471,-2.4829537212163832,0.06910657994110003,0.1182319588384945
gene_553,934.2659218347876,-0.2575063179543734,-1.016412487615191,0.3855383237931878,0.4047646444022969
gene_554,896.9569981623348,-0.2675268098276081,-1.654499827469201,0.23611063727779186,0.2706139109201053
gene_555,907.0654426729905,-0.28840531103760464,-2.277367613553058,0.09536662909593893,0.14449489256960443
gene_556,958.1975501478867,-0.4243649517048767,-3.4960638812702536,0.04072901787012879,0.0873062305422334
gene_557,918.5858623723159,-0.7032814787619931,-4.984026848702541,0.008743174217801542,0.03953680289225585
gene_558,923.818986226632,-0.5490834481535971,-7.769884863455064,0.0016808488928814654,0.013500794320333055
gene_559,952.3053772950464,-0.5288391258320957,-3.1015994038027968,0.037654019661380184,0.08423718045051495
gene_560,2156.0328223795245,1.8395801383906252,23.925420038524877,3.072301275181243e-05,0.0016467140750793074
gene_561,940.6112324738201,-0.35727244640399203,-2.037327367947009,0.12696121390648005,0.1745831024357422
gene_562,968.7996059716272,-0.45837111065765346,-12.183883744178734,0.0003619120378776049,0.00519998322256179
gene_563,918.8770016835538,-0.16090304688908302,-1.9332739764184148,0.16324201722935017,0.2054149631125936
gene_564,2348.5370042534346,1.7190226263120756,16.379658032577915,0.00011676784045674783,0.0028233216806524183
gene_565,896.9102328550354,-0.3738715008126019,-4.135457628059753,0.05108091376245592,0.09832707172753788
gene_566,903.1963854465683,-0.5149752786079421,-4.508825280515088,0.022287384986829382,0.06639900186038028
gene_567,869.1299525420376,-0.36107459508475825,-2.6758095580923316,0.07864689502774876,0.12788113012642074
gene_568,991.7057691915065,-0.4419261199253335,-3.476920010381771,0.03245876798976957,0.07758850276888506
gene_569,894.0006918080876,-0.272233424984077,-2.2352073892242474,0.09011763259740597,0.1387643543215703
gene_570,883.9648454585193,-0.3117768810763567,-4.570836502700976,0.02353483431565966,0.06812804176737117
gene_571,2496.6747661138206,1.8987201690630944,14.949215152400614,0.0004526354106465523,0.005693527177944054
gene_572,933.2639764246362,-0.3498217788447868,-5.561129148772803,0.0056857432084434865,0.029719277658474628
gene_573,543.2442704204386,-3.0301345665524915,-20.854833735073257,5.956535387826241e-05,0.0019529624222381118
gene_574,902.9469872071929,-0.4219390093330699,-2.532222667956106,0.07272137213103294,0.12222079349753436
gene_575,922.5399636109557,-0.24995630424821977,-3.099792111144188,0.06535213297025781,0.11425198071723394
gene_576,912.805381587476,-0.27119790058132487,-2.474040024180831,0.09068570838203625,0.13940795600651373
gene_577,908.6578902585812,-0.1697978124587094,-1.2044489810428913,0.3067460375780848,0.332696353121567
gene_578,902.3651359012948,-0.19320306820386363,-1.4523395273867874,0.24540675353519695,0.2785547713225845
gene_579,852.5311424076524,-0.1343176463242499,-1.2724741548277938,0.27217661534220905,0.30124694559181964
gene_580,891.3458737995751,-0.40335810585527376,-8.66395807752967,0.004959679687054376,0.02710207479264686
gene_581,961.5936140949245,-0.34417301363119107,-2.3498563092075098,0.09572827812105666,0.14493304787442343
gene_582,919.5184530917755,-0.37358187997219816,-3.31297406608289,0.07146357372331975,0.12061362653724853
gene_583,932.9664734695301,-0.3144752814875816,-3.0910565749744876,0.04590138793507916,0.09350146619443
gene_584,914.7948584577598,-0.3643893906636437,-5.910764302556143,0.004315741222114547,0.02531226523234338
gene_585,879.9253105332828,-0.44665979591861477,-6.062047634625412,0.00910488407758758,0.040466151455944795
gene_586,886.7015378377689,-0.21693785629508983,-1.9346583151536805,0.14109087226234762,0.18662813791315822
gene_587,951.6184297865848,-0.25343730812148246,-1.7288024945399754,0.16066410853380425,0.20363069781215035
gene_588,931.5545822479862,-0.4547664048411344,-3.2167436555169004,0.04714099464423628,0.09447093115077411
gene_589,981.5201696371823,-0.42636821368172445,-3.9236539822967518,0.043164350248977176,0.09011346607302125
gene_590,904.7300277839081,-0.4618525432338153,-2.7681226548530775,0.050815225008966305,0.09832707172753788
gene_591,629.9034507327654,-1.9849265051525533,-15.844437700328356,9.613234787734307e-05,0.0025297986283511335
gene_592,990.5222064487745,-0.13263494208109894,-1.0433139636922077,0.3734266920298085,0.3937023637636357
gene_593,874.5891805510855,-0.2008728155513869,-1.1749860400109258,0.3376613937190771,0.3611351804482108
gene_594,884.2938768477111,-0.4383666198141469,-3.478025407445219,0.037378443265530914,0.08393097458864979
gene_595,887.5439961210834,-0.3654461474519944,-2.306249892073048,0.13711424601716315,0.18297367755153415
gene_596,911.074627962096,-0.05222880086353971,-0.23656673731215908,0.8268390970474592,0.8322487136864208
gene_597,951.7654047561396,-0.3367419629492847,-2.6952101553837435,0.058000702575311806,0.10671702405761142
gene_598,896.0512129312394,-0.34182671349024013,-3.0804832867197662,0.036958479022157396,0.08333366183124553
gene_599,902.4412760172042,-0.3197255609197363,-1.5420184488851039,0.20137359199343943,0.23887733332555094
gene_600,885.7160177806959,-0.24607003856882273,-1.9245342622233559,0.1480341983189378,0.1925022084771623
gene_601,1670.7056408236347,1.2132995872551375,12.824086578451796,0.00176425469649533,0.014002021400756588
gene_602,882.0163151852566,-0.21150037011791378,-1.8158598601956966,0.15986865599702765,0.20339523663743975
gene_603,958.4580937500057,-0.2625032165560816,-2.467818992406434,0.08811287051424327,0.1374615764652781
gene_604,898.5516084568701,-0.27727554545269734,-2.3843289366497875,0.08167360173761976,0.1309256015259055
gene_605,871.468048701539,-0.2655168290941478,-1.893811478676651,0.17843469098876055,0.21934196802552003
gene_606,844.0806808927707,-0.21120322087020071,-1.6277798445787748,0.18103505774252004,0.22131425151897316
gene_607,961.990141420023,-0.14931938292534044,-1.798600102681513,0.18183552948852297,0.2220214035268901
gene_608,866.2463457266999,-0.3503974509183825,-10.056285628761536,0.003267079183002331,0.021146143579303115
gene_609,980.6358184135788,-0.36649416531549345,-4.485266016414066,0.018892011611101933,0.06055131926635235
gene_610,586.9144910852482,-3.398261886314164,-25.933644268401295,2.279558633578963e-05,0.0015634604101918035
gene_611,920.0648818583658,-0.531320923196348,-3.028018024575643,0.0829167543241602,0.1321647900342304
gene_612,910.2976328257425,-0.3863979105055373,-2.777449749276093,0.07387586059682123,0.12343502188274223
gene_613,905.1277684089775,-0.4249359388583024,-3.4427542047355315,0.026313633809725404,0.07210617941140512
gene_614,934.8941667260194,-0.42234679801976766,-3.790588916983175,0.019530508418724557,0.06105136825820475
gene_615,932.5004231811369,0.044360658140363995,0.2229297452757317,0.8406694870792556,0.8457439507839594
gene_616,2206.6661003178892,1.6830167655050348,16.47303864915715,0.00013701147271966916,0.0031496890280383718
gene_617,887.3435594326306,-0.4965976658846766,-3.536970486858581,0.02462452488439082,0.0697622260270039
gene_618,944.2043680427641,-0.45367874896703597,-4.38971317100967,0.03394909522288334,0.07947312156517936
gene_619,580.3246017408823,-2.4177812000055767,-20.21756897956677,0.002296172857742939,0.017007123019091467
gene_620,949.712345252889,-0.29318233081376405,-1.9111987426584511,0.15660418659014005,0.20038923428040956
gene_621,957.718543841771,-0.4262773730248171,-3.510160571461705,0.060552368900652076,0.10910336738856229
gene_622,878.7244128413483,-0.35967534588822225,-2.5008722116134305,0.11025559896621266,0.15958141849827914
gene_623,937.4979131250888,-0.29939200949397854,-2.102742070961311,0.10470216975330628,0.15488486649897376
gene_624,922.2514121592935,-0.48458761776164233,-7.938601326827883,0.0017115856495823045,0.013692685196658436
gene_625,883.7766885357435,-0.22273593415359377,-1.6001767740175532,0.20338924019666443,0.24098251208135596
gene_626,865.2288258652202,-0.17487298101084875,-1.4434738808537297,0.2758994843543677,0.30435004876528987
gene_627,1694.1549445047042,1.2397043031833201,16.524485571872102,0.0008684106425528164,0.008906775821054527
gene_628,902.5071070237645,-0.3449634753340751,-2.673756834613283,0.1078812496657183,0.15758576550417083
gene_629,1993.4769390670065,1.5843860621783459,12.94157758269841,0.00021959768782797394,0.0039932240244307995
gene_630,986.560830982512,-0.3670002895686589,-4.344199929894746,0.02374702592004746,0.06843523319898404
gene_631,1623.3924073101218,1.0703287657617673,11.930497475660461,0.0045476995720741195,0.026061315599278625
gene_632,861.934993408135,-0.3043009445882638,-1.7064031776380826,0.19791571079067088,0.23589476852284968
gene_633,972.3333080895615,-0.47098209228533827,-4.707081659691276,0.0098142975272283,0.042661756880437114
gene_634,860.1445230752759,-0.1583801411582112,-1.6650533199132733,0.19062241715208422,0.22952729337999303
gene_635,877.6772108318021,-0.3785287432914308,-2.0019033091340117,0.11951209249761854,0.16806736013644058
gene_636,930.2498790770734,-0.08022847354462756,-0.39200611133099056,0.7224793108158263,0.7319952490535221
gene_637,984.1222609912768,-0.43212106762399927,-5.909013356078917,0.02744429545082577,0.07260395621911579
gene_638,872.8172919958414,-0.34834733886574437,-4.1371802392368275,0.026512015262954214,0.07210617941140512
gene_639,905.5226252447394,-0.16645582966305358,-0.9393297069889076,0.4458650670552614,0.46060440811493947
gene_640,910.0931036341955,-0.3547345617375255,-5.569890917852518,0.015414424133237849,0.05456433321500124
gene_641,850.4575247553823,-0.3816728084995699,-3.311696477184193,0.0696095365759484,0.11872481025982388
gene_642,2338.4241335488605,1.9733480098687093,14.65946698595868,0.00014571410219691848,0.003238091159931522
gene_643,959.9628045306549,-0.1995360168456264,-0.9857989538337852,0.3893974184994062,0.40824428267270946
gene_644,970.0212527663325,-0.4395768542688079,-5.339811314461324,0.025497995915245868,0.07135426458197744
gene_645,916.5642931032127,-0.4265842113039679,-4.392754406008628,0.015061984429955442,0.05379280153555514
gene_646,883.0082236875701,-0.16422609242879144,-1.1002073013146312,0.3334949776874219,0.35739221210566036
gene_647,900.242332015833,-0.1701108421440324,-1.4070009460204984,0.2737192381925615,0.302285188506418
gene_648,891.6131073308933,-0.5582216043175847,-4.36835421788911,0.012369519120883198,0.04957723094542364
gene_649,840.0347625446541,-0.014039256269653263,-0.03242059646294519,0.9761762040736445,0.9761762040736445
gene_650,918.227619839716,-0.3375407335651049,-5.076747979783619,0.007109507742056852,0.03442860892037217
gene_651,927.2392663594442,-0.0905307429268276,-0.7443509187111028,0.5072218215139823,0.520761623730988
gene_652,885.6698104157965,-0.11296252814332691,-1.0111603229296633,0.38979435300566484,0.408375435312378
gene_653,2224.4581927374315,1.6561282186839419,27.82979901142391,6.718251985607588e-05,0.002132778408129393
gene_654,1678.5394835988118,1.028224365434785,9.41867738941478,0.0010013627570992006,0.009777342195560097
gene_655,919.5005378694312,-0.48344599265810023,-4.097612713991584,0.016336285563155695,0.05610277189927862
gene_656,945.6093285237517,-0.55651536545887,-3.4030218859650834,0.04114799266413588,0.0878484093527851
gene_657,942.027111676956,-0.6048272624250044,-3.1811674526054747,0.05219207040243414,0.09955132062630419
gene_658,868.2248829039609,-0.16340795624302729,-1.583672794935972,0.23821089330332282,0.2723966761616041
gene_659,937.0597131714674,-0.14488837296560098,-1.685088367039305,0.17931943341046938,0.21990738232120602
gene_660,1796.5039994112524,1.427905851455301,9.857439741586761,0.003622405804343041,0.022578329041170127
gene_661,637.0820888710332,-2.346475287827749,-28.528666926121865,8.681912583609e-05,0.002378606187290137
gene_662,947.2815742709528,-0.34253274361703245,-4.5088403926195335,0.010854418041635375,0.045740213077169814
gene_663,937.7582011250131,-0.4241938127125642,-6.092965955779835,0.008930258830687496,0.03986722692271204
gene_664,882.7400256460812,-0.25793166339067014,-1.395717859736508,0.23530716779132976,0.2698476694854699
gene_665,991.5701138096463,-0.5850453016673619,-4.548558157194303,0.018723558501451396,0.060496150247015816
gene_666,899.2162667931118,-0.4883804267260216,-2.95169436699415,0.06268792041771105,0.11075604314083226
gene_667,866.9523455449687,-0.4126956001441474,-3.7172498657145194,0.035205033266449394,0.08102424227030931
gene_668,871.5984823829417,-0.34504885556762704,-1.6880683155076068,0.23199883886542955,0.26694821406377295
gene_669,940.8124018349237,-0.30709814479335595,-3.388798538487876,0.027975817930511158,0.07311898344721861
gene_670,1698.7947422793156,1.3031412218103937,7.915686740828318,0.001924965617366338,0.01475069438594895
gene_671,897.6980514546324,-0.32958023963865996,-2.430122756376799,0.09075457936024045,0.13940795600651373
gene_672,944.8628866384865,-0.4771526450688587,-6.344628347650311,0.016410060780538995,0.05610277189927862
gene_673,890.548624354474,-0.4076455489294298,-4.138770850112722,0.018062773038491894,0.05905242394513461
gene_674,2385.8489503104374,1.9320220693721666,25.97583995025213,3.637016029082779e-05,0.0016467140750793074
gene_675,934.3826634314194,-0.43603569436165124,-3.705033830119982,0.02582836257497917,0.07184523664806446
gene_676,906.165614422207,-0.38860037552678145,-4.525816424125057,0.011028681762293595,0.045952840676223315
gene_677,1001.0449991155807,-0.24235451032233313,-1.4410244380437782,0.2739652422862588,0.3023898921481885
gene_678,1743.3998220881135,1.5563463683115164,29.631989175032775,4.2889894055466077e-05,0.0016496113098256183
gene_679,968.549417613649,-0.26863164284647706,-2.3641475721775866,0.10800180443735004,0.15758576550417083
gene_680,922.3350938680032,-0.49458451215532445,-3.669436518905793,0.05716402410168578,0.10595741260738792
gene_681,924.0195397481132,-0.3454160615449671,-1.638151673332589,0.1955848195321107,0.23368241385847746
gene_682,545.8698870129818,-3.659131398182082,-14.856612638719689,0.0037699161840962204,0.023096682970499494
gene_683,593.215654271886,-2.081255336654831,-42.36082472136661,5.262545760125739e-05,0.0018206094159293731
gene_684,929.972982792387,-0.19307471617840194,-1.4566653565389183,0.22249931265779113,0.2590213185771725
gene_685,927.162609774801,-0.27923233510189044,-1.5501637158688526,0.25661216990580693,0.28849035402564016
gene_686,931.7109061161723,-0.28085259460480044,-3.11034614413232,0.040354919340644564,0.08708633113290042
gene_687,526.0307675738893,-2.6743919249755006,-32.42686950921315,4.097172181545335e-05,0.0016467140750793074
gene_688,839.3833047888926,-0.36760952653240325,-3.0701833573098267,0.049158976732022026,0.09628673065243132
gene_689,1915.8490174688814,1.6177880772036912,12.78369505168863,0.0046992687657347034,0.02647475360977298
gene_690,952.2969516634041,-0.38038428032957033,-3.2534782122743424,0.057808069788686946,0.10666942706581042
gene_691,833.8607935023151,-0.09472141189737694,-1.0568788069825084,0.358519530038341,0.37998890306130473
gene_692,964.6676395167041,-0.2262447201796752,-2.6448085909431325,0.1101420932105526,0.15958141849827914
gene_693,842.4097773298001,-0.23634537117289497,-2.5129618100248914,0.12297435391946429,0.17103677863480787
gene_694,905.5374395317913,-0.33840052387435676,-2.801008856952,0.058970049992829864,0.10810274975770828
gene_695,2163.9698742249543,1.7055956369900387,12.444512736065436,0.0002694698906895693,0.004528905725875114
gene_696,964.8277569621657,-0.2858732567293259,-3.480958030197698,0.06515385625281797,0.11400499781770423
gene_697,881.8651582623406,-0.16622191997053365,-1.8144524944984068,0.19410508421694028,0.23260046041574628
gene_698,920.9188987596997,-0.23953832236184355,-2.5234018750988554,0.07548828004315508,0.12477401660025633
gene_699,914.52757731723,-0.26383622172859283,-1.9465475780848325,0.16376017320577207,0.20572886081127145
gene_700,875.8182810496764,-0.36369630794304025,-3.5823394635194434,0.048979171598976676,0.09628673065243132
gene_701,910.9881919978195,-0.47615483181727697,-3.038481651452354,0.04231783929008971,0.08866455805282226
gene_702,2033.3890417322275,1.6671633156403025,9.480937402596744,0.0009627819481947654,0.009595399924082064
gene_703,969.8031869740264,-0.4697203384667932,-3.843127926157424,0.02881012233232648,0.07434870279310059
gene_704,980.6004909996689,-0.16222950311247147,-2.274483498410441,0.1454874050176572,0.1899313381431556
gene_705,1476.676822374247,0.8771790933658165,5.969135636005836,0.016066594888928757,0.05578678780878041
gene_706,949.6746732745733,-0.0208050194606829,0.042133675857760136,0.9695433767654074,0.9700283909608878
gene_707,893.2542425999573,-0.19712470147939803,-1.4585235604852933,0.23051144463601772,0.2659123409525107
gene_708,1838.3223295943562,1.3410404837560843,39.85716832399216,2.7857763944096253e-06,0.0009731710997280435
gene_709,948.2079896606592,-0.35601516232864566,-3.4820256038915423,0.0328887458992818,0.07802786690221068
gene_710,931.6937233338272,-0.2522633435069728,-1.8460942943633194,0.15224312053108896,0.19631608063325462
gene_711,544.7802288738163,-3.00648526002595,-53.73596896796052,1.6639845890998897e-06,0.0009731710997280435
gene_712,843.2392456652597,-0.20380623352063915,-1.054187844028345,0.38882687287815143,0.40800301456259336
gene_713,916.1602595409848,-0.35658370391341554,-1.7962057719905642,0.17611576247762017,0.217158770009396
gene_714,887.7843824081805,-0.36571454474139675,-4.651272910647299,0.03367575601624371,0.07930945436938576
gene_715,862.7028368572818,-0.20061563399119495,-1.6176904094294893,0.24034102345721475,0.2742053889985337
gene_716,895.4341585282948,-0.20847916039583925,-1.90319457601076,0.1793344702829435,0.21990738232120602
gene_717,919.2442524869238,-0.3621104380530322,-2.148404594087426,0.12726017812753201,0.17480793698836816
gene_718,898.9431018127398,-0.2700166108005931,-2.212744836591272,0.10050590681181355,0.15012084661958708
gene_719,962.5009803974539,-0.35563476038045316,-2.582155195740404,0.08572566247775198,0.13553464423359998
gene_720,1831.0252536686116,1.4813098943927807,17.868233128503846,0.00013955121908047503,0.0031716186154653416
gene_721,904.5901558248975,-0.3665078584335607,-3.6513374730879233,0.04891890121917116,0.09628673065243132
gene_722,890.5182430780226,-0.32400912190101255,-3.506108964743438,0.02675531238701041,0.07210617941140512
gene_723,893.8448143268962,-0.5210411361303032,-4.23258285199274,0.016448142062298485,0.056137003625592104
gene_724,979.3926726060758,-0.45543298454786857,-8.519214197673568,0.00311944356364443,0.020522655023976516
gene_725,1922.686310176728,1.5453823358223902,10.986458260515633,0.0003938979719657614,0.005448954583537491
gene_726,988.7986988523928,-0.27729712400676443,-1.8626716034474329,0.15020524143939737,0.19446477306114374
gene_727,868.202704064244,-0.2042640851778199,-1.4735981634018185,0.2708455509502388,0.29993970204899095
gene_728,2180.3145472886617,1.9339057607382317,10.661218804310248,0.00046680214857474224,0.005798784454344624
gene_729,524.4598492922139,-3.4457190006142433,-49.32758289249341,1.1006832748597365e-06,0.0009731710997280435
gene_730,864.2516851285709,-0.3110606496417024,-7.614751299184385,0.003226200140035853,0.020951803319441787
gene_731,1893.1772507500602,1.4912366984884382,15.068016982396665,0.00015514987612381124,0.003251444018002204
gene_732,820.1818260831005,-0.27569505136388844,-1.5218134450003893,0.23300231257774393,0.26766491967575406
gene_733,933.7427977411251,-0.3501319401295461,-3.9891488938993698,0.03678306631631919,0.08303175240704105
gene_734,885.6619774706176,-0.2865619149859663,-1.556544636062035,0.20076869052465493,0.23830111634973877
gene_735,840.5556120129631,-0.14269615063329927,-1.5107829947363325,0.2123458582828742,0.24953922198817002
gene_736,936.0275084664561,-0.1677561639551534,-2.088962311046687,0.16280835941040891,0.2054149631125936
gene_737,1007.9191655991162,-0.16183763379774097,-0.7567483736229219,0.5156380322074543,0.5285884492131772
gene_738,948.9811769746309,-0.43908050554623795,-3.794647907094316,0.04002697528828462,0.08673234081968498
gene_739,897.7875825232059,-0.1739186883976622,-1.4231504787555485,0.2418193037361049,0.27542061928941336
gene_740,881.186584586864,-0.47955421149339844,-3.128041808931778,0.05990569790049451,0.1087990245715064
gene_741,854.4626956040232,-0.3830341187666483,-3.3327604959588117,0.034070419918438725,0.07947312156517936
gene_742,916.8644258580018,-0.16600268078274194,-1.3476946159989218,0.30089344471536655,0.3272359377002355
gene_743,916.0239245335463,-0.17874582208362594,-1.4646717490698742,0.2580858549847237,0.2893837316984637
gene_744,861.64952947137,-0.2624735708835351,-2.2991909428073893,0.08690518688760161,0.13642482567103498
gene_745,879.6091302548159,-0.3067689876061062,-6.383836291963067,0.003797162612422572,0.023096682970499494
gene_746,1020.6125439248656,-0.4061961166172352,-4.393298884081341,0.01175582950681784,0.047740480952459294
gene_747,640.1320430940671,-1.8439107533447763,-16.55612670501163,0.00011256480345950504,0.0028233216806524183
gene_748,891.2931556510721,-0.29159707747986996,-1.4327106364358293,0.2658496739050803,0.2957171011179981
gene_749,965.8663582883962,-0.21414152088618854,-1.5835474703509567,0.1991696671173789,0.2366840963961722
gene_750,605.6900710036967,-2.1849305266042687,-31.977121296761442,1.6561843075462706e-05,0.0015634604101918035
gene_751,916.2777727689436,-0.5166093918697533,-3.6897687260948797,0.029652527274733376,0.0751511106831758
gene_752,865.9900262774228,-0.3439703308009473,-2.7547412449229376,0.05300616969354752,0.10059396121649349
gene_753,895.2294111060987,-0.35428421260636067,-3.4376277526172276,0.05424016774429087,0.10195520252686253
gene_754,605.241440731961,-3.5128328289585564,-21.276732648692914,3.0492342361594128e-05,0.0016467140750793074
gene_755,955.4506565776521,-0.25528200042466315,-2.2166930801026767,0.09696467021851078,0.14603112984715477
gene_756,810.114605606342,-0.40356979820619715,-2.9007764290693148,0.05750009173098058,0.10630157572576071
gene_757,912.6518814162147,-0.49802014010397677,-3.043859115139795,0.07879190507460695,0.1280128433381104
gene_758,1959.4269718562427,1.434982203071718,8.870103170726809,0.002304465169086894,0.017007123019091467
gene_759,513.1868424585775,-3.427612633122177,-20.572845114493866,0.00016582511301229403,0.0033500022830766467
gene_760,938.2182843956266,-0.4116706347726612,-4.866928617794439,0.008347445627235698,0.0382034124816279
gene_761,836.0237814323968,-0.24525209972744028,-4.272378960237148,0.018149757841473987,0.059216175665494246
gene_762,913.8417243593069,-0.34602050121896183,-2.8344316070104827,0.05091898104526405,0.09832707172753788
gene_763,880.853889669447,-0.23005378100780088,-1.8411974969520608,0.20010497551050646,0.23765436521437822
gene_764,901.0531809527827,-0.43885797849891617,-3.3152667344159523,0.029531381591771187,0.0751511106831758
gene_765,915.9030128657098,-0.17443287107753813,-0.7764128956336857,0.488396729650057,0.5022074340874622
gene_766,2243.130252583365,1.773238826229851,27.262236746957043,1.1644755593146144e-05,0.0013041234129705821
gene_767,960.5364731204584,-0.31150882305525535,-2.964026768224859,0.04607490297817613,0.09350146619443
gene_768,917.2208988528826,-0.10315115408169032,-1.1039894961523193,0.34854903495141754,0.3711917305126918
gene_769,899.9821341369793,-0.2593908255844117,-2.1500756849797367,0.14444159803229725,0.18905968328834719
gene_770,1584.8694097776086,1.2439696619512395,19.298116437168872,5.4427866797245856e-05,0.0018450124338049445
gene_771,953.050076115004,-0.2944715036859867,-1.8345922342041543,0.18933198561851386,0.22879998262056056
gene_772,828.6826098991216,-0.3000106024303531,-1.645764345558277,0.17684554141629835,0.21765605097390567
gene_773,867.4456139423502,-0.35828228924955985,-2.405703934503747,0.12419156904874358,0.17212968683124544
gene_774,859.6556886751138,-0.26206854857499823,-2.555592262239745,0.07963497971729597,0.12896352990655216
gene_775,928.2090426203913,-0.32771849750610993,-2.9220717086615036,0.04583399675208851,0.09350146619443
gene_776,925.0099743962808,-0.3562786237682461,-11.658649230796913,0.0003524905971381169,0.00519998322256179
gene_777,943.5804717316862,-0.29628698703399975,-4.405360291975233,0.0117788924649672,0.047740480952459294
gene_778,870.2440175293757,-0.48107156345897767,-4.730084332551339,0.01792748579529401,0.05887515860523485
gene_779,653.105749915602,-1.6288646049423412,-34.115497622468176,8.228692612488958e-06,0.001301607458600403
gene_780,924.3308915766102,-0.4174497871297566,-4.880771932275943,0.03378582756135833,0.07930945436938576
gene_781,876.2917056194287,-0.18785907613449004,-1.0211716896113066,0.37322808786957057,0.3937005146303487
gene_782,928.814274642349,-0.33468356906631863,-4.08837654081895,0.03842759284116864,0.08501679832116955
gene_783,933.9678204561584,-0.19135895351322219,-1.0897349750179708,0.33766121877696803,0.3611351804482108
gene_784,937.4172260297619,-0.13212011038972077,-2.0154131191811535,0.11957992673707747,0.16806736013644058
gene_785,895.6993932828236,-0.278001259845274,-2.3423149450763607,0.13402515612900287,0.17989953842819179
gene_786,899.1375498021378,-0.262999655597544,-1.4551329159376185,0.25807629625790685,0.2893837316984637
gene_787,965.4037429423643,-0.15765359402297863,-1.3157373260563492,0.31595484184422234,0.34120393287712997
gene_788,2181.7247922290703,1.691634881918743,14.80755343143533,0.0003044764074151419,0.0048716225186422706
gene_789,916.6832950817334,-0.1578751181863019,-4.210266528186731,0.013609431448015321,0.05153256022458589
gene_790,855.4776930350367,-0.19374097374560975,-2.4786095653763316,0.11035055089156003,0.15958141849827914
gene_791,900.3018649213722,-0.2540587036044859,-1.9475587143502102,0.18342136610671683,0.22341213898503878
gene_792,931.3656865716702,-0.3115522827999474,-4.683170674444194,0.010922780312211007,0.045740213077169814
gene_793,892.4915078376478,-0.28358778475659946,-5.950012915640075,0.004669203727375037,0.026424400120612902
gene_794,903.4531243892109,-0.4854722973544753,-8.209775218065518,0.002348926821978347,0.017096540868972047
gene_795,966.3129676833796,-0.38380545145205197,-4.6744488996926234,0.0190266721124026,0.06066821834295649
gene_796,890.9960708402555,-0.44431498590059143,-2.5237113070232007,0.11323497362869851,0.16246050735824752
gene_797,897.2528478235681,-0.2731952202043376,-1.8135043023694137,0.18962826166640354,0.22889264806871892
gene_798,967.0453602044355,-0.4460824601825646,-3.815462432950248,0.029947717607245558,0.0751511106831758
gene_799,2108.2043646689117,1.7418295142799738,12.748352290904078,0.0035294358941606657,0.022268462132371793
